t,cpu,ram,disk,err5xx,latency_ms,anomaly_score,is_anomaly
969,27.598805975277774,38.66794456298749,60.01479631162759,0.0,85.04692656110167,-0.0794654554103229,False
970,27.04973732749334,40.21372261420895,59.760948266590184,0.0,82.02259511497223,-0.09867516983672531,False
971,27.487665466764838,38.54704315958806,59.14824570087591,1.0,80.75030752568736,-0.02200811791589019,False
972,28.229893891312518,38.536618292413806,60.354532310687766,0.0,84.43171727644804,-0.07849653565301906,False
973,29.09978535754298,37.66282029457708,58.495594281528334,0.0,81.7217022941333,-0.07024846650730687,False
974,25.94809317991955,38.67408630369924,59.64681742248578,0.0,86.87519719342126,-0.07844268151234157,False
975,25.94452408335546,38.92935250116675,59.56490077272304,0.0,75.44435866157208,-0.08074226299957288,False
976,30.31602845137211,37.23335063765643,59.95408943893571,0.0,83.27682779991642,-0.03500741362007531,False
977,27.359724321540114,38.179997447830594,60.165830903901366,0.0,79.2475276396225,-0.07376868300539918,False
978,25.427168209370052,37.41069488705399,60.453382404130515,0.0,80.9111428002761,-0.07439669443738717,False
979,29.223627844463863,41.734083437875775,59.538797563323925,0.0,83.55270232367538,-0.08852698656235874,False
980,29.33655771240605,38.109211818388346,60.19329116866674,0.0,77.64832308287109,-0.046770542905617996,False
981,25.420839378693778,40.52136466042912,60.00290919394073,0.0,82.55679531520423,-0.09967081592244137,False
982,29.012292255473277,37.870290407963004,59.054230312408386,0.0,80.8318879945626,-0.05848547818834027,False
983,30.094132656588954,38.51337290265322,60.865270127717054,0.0,78.8194372039252,-0.04737415818084012,False
984,29.439927884047755,36.103633845488254,59.2006124363799,2.0,79.35931673055805,0.10215067468729266,True
985,30.021830044283533,37.376841321019235,60.13474863615485,0.0,80.40260800595607,-0.027318131265748113,False
986,26.014537879978278,38.32556483325692,60.12497997209887,0.0,77.72817433084307,-0.07685079735076106,False
987,29.548836206094407,40.35163402262682,60.07281839116454,0.0,80.60620828415864,-0.07978329652085026,False
988,28.343641546567653,38.2690310375916,59.69271155891919,0.0,79.24314856135747,-0.06917522472367665,False
989,28.04384641769062,39.97563931202157,60.35862632557025,1.0,77.68857384126323,-0.022045603073817754,False
990,30.80947990637498,38.82573763819701,59.16981626302846,0.0,86.2708558427079,-0.06325703971395258,False
991,32.08423236804878,40.270924325471896,59.922085605663035,1.0,81.35027322327792,0.004304431111970319,True
992,32.77008789673553,37.70704014687968,59.67806266172377,0.0,77.9364446475772,-0.002338781433649517,False
993,31.864955488016665,41.3473310135718,59.62635102896649,0.0,79.8289784004796,-0.045556518493946485,False
994,29.068169259786966,37.00091777110397,60.18437389372677,0.0,74.91687178834685,-0.02373334005318717,False
995,30.04366082926102,36.54696526743634,60.513739271359846,1.0,77.05616344683699,0.033984054612730574,True
996,30.92071389657872,35.849864489863556,59.80837211908157,0.0,77.30262857410527,0.009677397190092973,True
997,29.676516932643302,41.130415129116216,60.37534054496289,0.0,73.37615099284655,-0.04806729311482871,False
998,29.741008685609355,38.83264107895113,60.0148703327223,1.0,79.69393928159319,-0.007164893900645786,False
999,31.17051411688221,37.072545905644894,59.548633895380995,0.0,75.9041849834811,-0.006850094069008494,False
1000,29.446160961586273,39.41819228583641,59.87102395337947,0.0,76.28790566988381,-0.06131640904777924,False
1001,28.146044951759862,38.547809776603486,59.855257054604195,1.0,75.21916037900192,-0.00785368806145581,False
1002,28.813723477568807,40.437765873004146,59.66167004374727,0.0,89.11590711416632,-0.08607298930673968,False
1003,30.94668414349909,35.139826185844775,60.22924146432792,1.0,74.41593246640257,0.06696989449187851,True
1004,29.7191722662514,37.037241143109846,60.13732309385238,0.0,68.57998220222558,0.015388856340534218,True
1005,30.426042721976145,36.71591750566205,59.22967515086529,0.0,70.24481226018297,0.018035345202358832,True
1006,31.116320151198664,34.42431335419686,59.204237002380324,0.0,79.47325771007341,0.021589960118877483,True
1007,29.05510723856846,38.951192380461556,60.247342226602875,0.0,81.57512496555353,-0.07992157815254719,False
1008,31.343993137189962,36.93170406555045,59.63235678560273,0.0,73.29725440329425,0.008398073572217002,True
1009,30.613956128108935,38.424082654772334,60.196020577550165,0.0,80.93733397444316,-0.04785365293582966,False
1010,27.40947641501192,40.83237661404394,60.44046578905459,0.0,78.58705077683337,-0.0921908396867438,False
1011,32.7845922628684,36.74168804523721,59.41952358129722,0.0,74.6640882679237,0.019632416215994986,True
1012,28.917413356903143,36.61941686366064,59.35423137271191,1.0,74.18380231455696,0.030741893007001586,True
1013,26.625664826414408,37.40949889968681,60.902215841197645,0.0,75.75500465064097,-0.057222196033163586,False
1014,27.860746485585384,38.69349899127201,60.24578539148123,0.0,78.34973679648499,-0.07362332678365924,False
1015,27.921741707822893,36.3444579926156,59.86537967166337,0.0,76.24002961914078,-0.03540931938161307,False
1016,30.079191324288026,36.23076398353561,59.613029773676864,0.0,71.75719744463757,0.016712976083697373,True
1017,29.43616646212949,38.746453224437424,59.82977957554636,0.0,73.58391526079912,-0.038049293689327746,False
1018,29.31723284365118,37.71287992938407,59.49471383194335,0.0,82.0249342728614,-0.05379763721360942,False
1019,31.235333723440554,34.06287323282898,60.536706087045296,0.0,74.92678616760894,0.047367666628185146,True
1020,30.678715223098752,35.27771982515767,59.71162442319684,0.0,77.22428460245416,0.016059447923188697,True
1021,30.632095431091354,39.35430436315852,60.65176729410814,1.0,75.73466254302932,0.011963566690989968,True
1022,30.818691860339456,37.692790891303495,59.90968554011499,0.0,74.4998659175329,-0.012369573111079668,False
1023,31.228339990240475,35.934860812222105,59.59332490819134,0.0,73.6757988366295,0.021827375838224805,True
1024,25.775201317586728,36.8116080699228,59.9068492059931,0.0,76.66847167172098,-0.053470153953058985,False
1025,29.255272466865073,37.076960053518555,58.81291661124929,0.0,75.79480172749868,-0.028275438422480925,False
1026,25.614776219533308,38.151405025175315,60.069615711663,2.0,73.82062635160375,0.068010448985661,True
1027,30.036373567021766,35.00192986809426,60.04994040443492,1.0,69.83839465725075,0.07971888633165769,True
1028,29.9420594985952,35.77024361870026,60.552371373273985,1.0,74.00771983301334,0.054212197858447664,True
1029,32.02748125808054,37.43426784309192,59.201847536008316,0.0,72.05321331154991,0.016318673747214296,True
1030,32.29480225853533,36.869075639955724,60.73093318043177,0.0,70.94777368034825,0.029329581998808085,True
1031,30.306232586393385,37.87143766885639,60.565299647498826,1.0,82.75931466965305,0.0005485539805625272,True
1032,28.87914914423603,35.16503870583582,60.78602178184933,0.0,65.75534760614701,0.04608744932499309,True
1033,30.82743044980695,37.54147445408096,60.13863931199793,0.0,75.61694047092153,-0.013625059609787549,False
1034,28.77656709722319,38.64047021466406,60.67694841705138,0.0,68.2075991209788,-0.023864853267538066,False
1035,29.802978319623886,37.73146840664627,59.439377982546546,1.0,72.06257791562189,0.03212241275406602,True
1036,31.74947526569787,37.2088869653334,60.536523782602266,0.0,81.6958377890897,-0.018225034909880256,False
1037,28.63118813170572,36.856205974723366,59.79941861895003,0.0,67.45993961594688,0.0034881479411972283,True
1038,31.32571766503722,35.74839997762371,59.36429908378853,0.0,68.30614432845982,0.04442537509630251,True
1039,31.03490700550716,36.89415727240356,59.63292974091782,0.0,71.0281440445206,0.015898004074467842,True
1040,27.73439253612456,38.89402511006752,60.202765569314636,0.0,67.61029097817382,-0.027739018986694397,False
1041,31.55377880053535,36.829066813955066,59.79285039589119,0.0,74.44078870496726,0.006170398328453897,True
1042,30.963295273752657,35.676878033262795,60.3980367658479,0.0,68.6763414383027,0.04215831716972085,True
1043,29.728359992512207,36.27801792390277,59.310881222498,0.0,73.34492950737608,0.003211495683209664,True
1044,27.956397193507705,37.323297304502,59.15645122819207,0.0,65.33114432085432,0.011973539662148869,True
1045,27.717375606310615,36.46821136135613,60.91119371707179,0.0,63.34420287123123,0.027135081313098275,True
1046,28.31343176764011,37.763723182722075,60.68190006470072,1.0,69.5838728393473,0.028345553625176323,True
1047,30.425159681761887,37.82814317889699,59.710351582043096,0.0,64.15875653575112,0.03367497686122278,True
1048,27.378198323670414,38.38628271414707,60.23850017826473,0.0,76.44356302647377,-0.06611809052856299,False
1049,30.112235336736685,39.19789620321405,60.75475353010066,1.0,64.19372802013004,0.057246081030296936,True
1050,26.699767134923494,38.566910070154066,60.459600304145305,0.0,66.10943337362166,-0.013370863399957189,False
1051,28.71953512148514,35.68314137900406,60.32911154809174,0.0,71.86670739805983,0.0061267926067343215,True
1052,29.289710883312168,35.74138613936345,60.8075770406563,0.0,67.82365305659081,0.028760532902546876,True
1053,33.90179063620511,36.99602488548028,59.89964376239939,0.0,64.0572925393231,0.0702296913143724,True
1054,26.196409448317592,36.44671620275165,60.28558922433232,0.0,78.25731007755445,-0.051761269479353444,False
1055,31.83299994198573,35.43058530165898,60.2660756808538,0.0,66.06241718831485,0.0647778163033097,True
1056,29.125030150155823,36.490928814986134,60.14361897616448,1.0,69.2603241538736,0.05583027038109045,True
1057,29.582533584264038,36.45787890540741,60.09009724428962,0.0,69.18990395793082,0.015057135947278533,True
1058,28.930225975295272,36.17884468638933,60.32643411891424,0.0,72.85415419728108,-0.007271452618979768,False
1059,29.514846822383088,36.73068153437712,60.31220374799277,0.0,71.85350267275207,-0.00020845054528217943,False
1060,28.248435905805877,38.99056805375541,59.77578617873274,0.0,66.69299996711662,-0.02413680926064088,False
1061,31.392897130946423,37.54104625591377,60.705897954950224,0.0,68.69794450383256,0.023572207271855827,True
1062,27.499451260839784,40.96996626470965,59.821807396116874,0.0,69.09955034446646,-0.05304217701545866,False
1063,30.60309456298369,37.53883885401362,60.20588327772641,0.0,73.0139992696428,-0.0035585029200553286,False
1064,26.974787641882088,36.869556521917595,60.172359763639975,1.0,65.36072391585347,0.05686885850289303,True
1065,28.06660928794862,37.33318180420774,60.50405180632961,1.0,78.1272253739891,0.0014071186386913626,True
1066,25.96550417191579,37.73479023297187,59.270448029891334,0.0,67.0437321849009,-0.02244439440892243,False
1067,28.94054928268421,38.02673906569812,60.78045490746473,0.0,70.07604906934215,-0.024710110300515176,False
1068,30.840614161004535,40.51346045033179,60.00150482619392,0.0,65.50655305201428,0.0016596205631685956,True
1069,27.714330187110836,36.15567074743324,60.95498164738853,0.0,64.99420463899044,0.030641744485354505,True
1070,27.39280387018049,38.73819415133309,60.110917537741926,0.0,66.73430272918702,-0.02367764326731403,False
1071,25.473759469335008,37.7879330007379,60.330578207133,0.0,66.39992267190435,-0.021525443366086416,False
1072,27.15974505493006,35.147043540288074,61.316893020034215,0.0,68.67978543018958,0.01492477600907094,True
1073,24.34703151192123,38.68781478046384,60.22633089560317,1.0,66.4805231435658,0.005547635603251111,True
1074,25.620140713011505,39.461964006221386,60.989424942336726,0.0,73.24290500723284,-0.08006556187272229,False
1075,27.81176710768925,36.30420373228387,60.39452254278228,1.0,67.39778237810435,0.06022208597496703,True
1076,29.907576493411586,37.60667664678953,60.58770941514675,0.0,67.02815511292835,0.022416287695752768,True
1077,32.7984191130667,35.06281624058815,60.41997929470568,0.0,69.10988085452828,0.06160467993485008,True
1078,25.9164025432548,35.794060656264406,60.813925813150064,0.0,74.7360524625024,-0.03172845610983721,False
1079,29.86891254825163,39.28638122329789,60.052234193573476,0.0,71.71170273468358,-0.024716545637299192,False
1080,27.393757419077996,37.04741350067382,59.90797573849041,0.0,70.54545826038388,-0.01893130832379597,False
1081,26.51093491252897,36.11716100831001,60.08571190481149,0.0,65.30852744763241,0.0210307777152966,True
1082,27.58507150931738,38.15849977931164,60.459855188162045,0.0,66.57078699601249,-0.011204608160426788,False
1083,26.74948004295747,37.0652414696547,60.30459060722483,0.0,66.13326971148048,0.004310686956688015,True
1084,26.751552759399228,37.177776039339825,60.77513743823559,1.0,76.58392533846288,0.0029138718564888366,True
1085,25.618596930985305,39.02873373552103,61.077365849910755,1.0,73.59265211774981,-0.021356527392231373,False
1086,23.542971799338723,36.21345866493198,59.9420808313825,0.0,68.14200874597283,-0.025888251886581393,False
1087,23.155332917598113,36.63489263896436,60.06802560419304,0.0,69.45324902358936,-0.042341340878350064,False
1088,27.451968276149064,38.26149970449812,59.72188029084357,0.0,68.53591300661427,-0.03006117181038781,False
1089,25.494515340228542,39.52248076476568,61.46018649537955,0.0,68.42399786753762,-0.05976224021895715,False
1090,24.757755579664856,39.9641294458045,60.60233474956092,0.0,73.94298241113286,-0.09380065039952667,False
1091,25.868582530314733,37.148345179949416,60.694901160025786,0.0,71.08986915223457,-0.04042586858745978,False
1092,27.342733063434306,39.59156698316062,59.78989580748448,0.0,80.7067526958031,-0.0928413832122279,False
1093,26.014592587005545,37.04935588054964,60.46441500549657,0.0,77.52935048006682,-0.05945349839059044,False
1094,24.242489433858207,41.005444015090916,60.72462399220654,0.0,77.9153517758092,-0.10684593171938461,False
1095,27.907697992297138,36.606515749984844,60.34862115473279,0.0,75.5159934806169,-0.037542096193077246,False
1096,28.513813822057266,40.34140301672087,61.0178528124132,0.0,71.29660478142368,-0.051655754290368505,False
1097,26.24474468944722,37.40592684077262,61.64091556282141,1.0,75.53854303252002,-0.0005031381636383392,False
1098,27.103044715054065,41.45294391331171,60.01646858645302,0.0,71.91557101810513,-0.06912459307008767,False
1099,27.539661714557134,39.36290880160035,59.98395637701165,0.0,79.99883142338919,-0.08514397855372247,False
1100,27.21594208635701,36.9951797350257,60.061121967235714,0.0,75.26489091983397,-0.04656774922488793,False
1101,26.0839612424202,37.77953495319445,61.308099580008246,0.0,74.87039776214718,-0.06995447971605406,False
1102,25.952534109913277,39.778751810953274,61.03117765851484,0.0,74.50548117157614,-0.08732631759072462,False
1103,25.695335950763344,40.2304209011925,60.44723609110318,0.0,81.13745465379638,-0.09665188085345278,False
1104,22.361651832775046,38.590229746197615,60.53827983220044,0.0,68.62346177046598,-0.061412839725721646,False
1105,25.858263336598775,38.80850154388032,60.11672818690164,2.0,81.89647440744746,0.05535362530312027,True
1106,21.645896187585485,39.92460423137042,60.9750135788716,0.0,73.98626240228695,-0.09942086166213837,False
1107,22.669289308329308,39.03066979878999,60.34504908794572,0.0,69.29643819283118,-0.06768956747246979,False
1108,26.766879037762294,36.93893651203214,60.4099617302725,0.0,72.10485966160883,-0.03437257323537668,False
1109,25.74178600033716,37.7062657346939,60.84939488576463,0.0,68.7055469184272,-0.03708861731258983,False
1110,26.93811447633793,39.32523805931866,60.456002530958386,0.0,78.1207968913129,-0.08319640747945778,False
1111,23.32235601062803,40.842898536183654,60.437517003251074,0.0,71.5526111312641,-0.08492484267380707,False
1112,21.46404767945056,41.49103762074728,60.56528760276454,0.0,76.58218713490363,-0.10234614385596141,False
1113,23.19100411730089,40.28400633162289,60.962677706896535,0.0,80.64813902453729,-0.10304974325204924,False
1114,23.77980548624759,39.59354246556704,61.393246537741916,0.0,73.62887790442005,-0.08925763672458148,False
1115,23.638154388624784,40.333953880503,60.867743116123044,0.0,75.45202427883859,-0.10264442114451933,False
1116,25.652579886590075,38.25895273947985,60.98165711181213,0.0,71.52018229928872,-0.06105061310162774,False
1117,22.56836594309993,39.07778434428433,60.48507296894944,0.0,75.39104293775497,-0.08804784472539784,False
1118,23.90134721523797,38.12017879287406,60.23610106841564,0.0,87.4528973501919,-0.08033893616262555,False
1119,21.127116515943587,37.532183829651814,60.921993116117555,1.0,80.48227097127578,-0.00546652816415949,False
1120,23.912856140480464,39.954709325244515,60.68562041230029,1.0,76.52665055115747,-0.04070030445842421,False
1121,22.927084539207012,39.781895385733684,59.89368567562513,0.0,75.35504625484897,-0.09499678275372464,False
1122,21.33071824201269,40.58448164932092,60.445965188287204,0.0,77.84857647677721,-0.10417671284910612,False
1123,22.269031507082225,40.42167232857757,60.57355148825923,0.0,78.75760290500403,-0.10443767312151264,False
1124,22.283587745035394,40.01608306174413,60.36477106648576,0.0,76.78028128845816,-0.10227197235624591,False
1125,22.023817179023258,40.536750357819784,61.365867797271065,0.0,80.79671928210679,-0.09925131213262867,False
1126,26.01997243841149,39.68759224387918,60.86991951845111,0.0,75.08326848275486,-0.087994632461256,False
1127,22.1945695158218,40.42081450368268,61.32158745894432,0.0,75.2846283271172,-0.10261017638491088,False
1128,21.818884247256097,38.76217647333536,60.77171263082608,2.0,80.82051688853987,0.05267274658265042,True
1129,18.028066793066152,40.455908911084606,60.68569391821254,0.0,74.88705012270879,-0.06687145826512053,False
1130,20.351957020493224,40.953960897953124,60.181701091194874,1.0,82.69978470149962,-0.023726093017842897,False
1131,21.532771704887583,38.99681009323163,60.66096476659828,0.0,79.94879859621616,-0.09619950654420056,False
1132,20.606936424159702,40.12907787908822,60.666526962837715,0.0,72.91648660283657,-0.09052720967818328,False
1133,24.66298868898643,39.16590920348548,59.98144305798288,0.0,80.88820976291738,-0.09544873082596544,False
1134,21.491869806416886,39.36150801864626,60.400236265114806,0.0,73.93149422689876,-0.09445962671303776,False
1135,24.322076970305268,38.51378710832427,60.51335870074182,0.0,83.66706435040025,-0.09099837243939624,False
1136,21.793342735443368,42.149700723927715,60.88673977202786,0.0,80.11985330745213,-0.09400037545185325,False
1137,21.67046611807242,41.89935356220135,60.91567505599286,0.0,88.73959135142914,-0.06500484481001834,False
1138,21.34585607812687,41.156680484617716,60.3993407590174,0.0,85.84039036604331,-0.08030286047532331,False
1139,21.45987057917459,43.35843016723976,60.92943480127094,0.0,77.53148552850891,-0.08835030600337956,False
1140,24.820116225878493,40.165763084136266,60.60896053532574,0.0,73.90953652342792,-0.09386609251335065,False
1141,16.67499985140319,45.04664574653603,59.27018998757252,1.0,79.18934746884501,0.05887078847800642,True
1142,17.24429916349009,40.20693988721398,60.46764898402423,0.0,77.54088341101155,-0.055066505980690406,False
1143,20.09571933142198,40.98010364058162,61.254494320071196,0.0,89.94383756135308,-0.059565805102142044,False
1144,21.14731422327351,40.04956042811874,59.87909712168616,0.0,82.81328988105687,-0.09536858498499545,False
1145,22.43621741965094,41.25344982177313,60.78134560020777,0.0,86.80047744366318,-0.07793483082056962,False
1146,21.9415106208885,41.996925015778245,61.522630607092644,0.0,82.13741787756855,-0.09311915821682609,False
1147,20.16777386589832,40.6209626529095,60.35469352349476,0.0,82.76799240306808,-0.08773408108253539,False
1148,22.91690798450982,43.50503168200772,60.741074540213845,0.0,83.56355335685902,-0.07733038788893043,False
1149,22.88341472751106,41.246557192549155,60.09299187138604,0.0,88.32579365916325,-0.07796857669606272,False
1150,21.13701364166728,41.34119608438914,61.563615570831786,1.0,85.34978467827534,-0.01754179827466895,False
1151,22.64177956641079,39.61934635686951,60.7133336865017,0.0,80.07557332193579,-0.09781453924616956,False
1152,21.211034747732697,41.65769339828526,60.783313421397004,0.0,90.99446249509955,-0.05746177913258843,False
1153,19.493791611256356,40.87571975391376,61.44215023275281,0.0,83.53041688726115,-0.07791719250886253,False
1154,21.965158025267435,40.21091769655102,61.100739197322746,0.0,83.07454960696631,-0.09494497513154665,False
1155,20.745289406058944,40.00477036951659,60.33718563375163,0.0,73.77114212331199,-0.0951784190911627,False
1156,20.483071983102015,45.22300689397006,60.45636103795634,0.0,87.81678186313181,-0.01881253012156614,False
1157,23.384436345487174,40.865688198970375,61.03246565226165,0.0,85.8706473263979,-0.08334359435694128,False
1158,15.496746383043588,39.12061794994678,60.47793947246853,0.0,86.05101322055344,0.0007846929239305744,True
1159,17.52492428121167,40.30359310233076,59.73637834393974,0.0,84.22193508027888,-0.0472516581667668,False
1160,17.949809571278564,41.31802749518713,60.77337960068046,0.0,83.71140508404245,-0.05579801805602236,False
1161,19.562957288870084,42.25944616942184,60.064893669437595,0.0,84.71002851387867,-0.07282021510689407,False
1162,19.747674550216303,42.31530693243065,61.618140876781865,0.0,88.21401163267667,-0.05741106537166529,False
1163,17.211549080346423,42.54128854079224,60.903393818881575,0.0,89.08771588017292,-0.013872745472772618,False
1164,18.227103253614857,40.60190683551709,60.367412471628214,0.0,85.77376990107139,-0.052383861695905365,False
1165,18.448875871772508,42.12225266502333,60.475683792668775,0.0,90.65699023139152,-0.030282267194288615,False
1166,25.060479035471356,40.339449853821186,59.88530120606304,0.0,86.70529940224965,-0.09177212805921131,False
1167,23.72612805224921,40.765562319911524,60.28526905660975,0.0,85.16077921135684,-0.08950450861133002,False
1168,19.27810950412771,40.35948024725041,61.348161601270355,1.0,88.12429155113097,0.003704667509882298,True
1169,19.355365232978684,39.99399511847077,61.960893072746195,1.0,82.04240803031959,-0.015455642028977423,False
1170,17.76701421502017,43.41293384244582,61.21319825659948,0.0,88.55645774111302,-0.012862155491825789,False
1171,16.23402554407344,42.8890737645405,60.80897873068949,1.0,81.59872131741382,0.04287872562816164,True
1172,19.803369978290633,43.36017528493971,60.64402031217304,0.0,83.79457151450671,-0.06141259508888586,False
1173,18.030255446892184,41.99264141997582,60.38675209321182,1.0,79.96483956272913,0.01211952597767818,True
1174,19.847076962243758,43.136840841576046,61.899882949669866,0.0,87.46929320204022,-0.05065756659617049,False
1175,16.809178162016064,39.367104996527324,60.780625649067815,0.0,94.73441736123439,0.012012081173153777,True
1176,18.48044887553579,43.340522137272444,61.937814915031254,0.0,87.94960088340665,-0.025696329041471344,False
1177,20.29845808909125,42.34785407206353,61.58175975480503,0.0,91.11011720089432,-0.04607987386797452,False
1178,20.732428652173624,43.05854382576213,60.019601784326866,0.0,98.05868440343465,0.003076269747091076,True
1179,20.835758861761644,42.7230311863712,60.56202380212036,1.0,90.37503419058928,0.018926925862675748,True
1180,17.362642071002785,40.7069322775861,60.56547743791309,0.0,85.8030194430094,-0.03761070004935563,False
1181,21.71779507999399,39.9743664889055,60.865076817947134,0.0,86.45427299522179,-0.07983444763883984,False
1182,18.41480037092382,41.186638996782,60.87984287344312,0.0,89.06343326904558,-0.03960198202620757,False
1183,21.28973358177834,43.13476396534854,62.41311954769907,1.0,86.6210005998786,0.002522320227865582,True
1184,20.013524714316976,43.35455759272524,60.38138606276262,0.0,87.00749032024582,-0.04721292191712079,False
1185,17.29479739735832,40.29889521186227,61.039484967832195,1.0,93.26355039976391,0.04309123844499119,True
1186,19.429928219323003,40.90989474742467,61.2382538712339,1.0,93.50525279762113,0.025064110295110353,True
1187,20.80977735029788,41.32676391577689,60.934213997765404,0.0,82.88650856390997,-0.09313304928788002,False
1188,21.323675179246244,41.90506362212109,60.99509028889068,0.0,86.27017287332609,-0.07255656122683496,False
1189,19.836424012405054,40.426670688323306,60.42259555284671,0.0,87.75089352503824,-0.07027342047060103,False
1190,23.20456555248279,40.36470898253831,61.00324309730134,1.0,92.06258302673095,-0.007305511806358411,False
1191,22.18058080934638,41.29237957072421,61.21069949808719,0.0,94.2930725163539,-0.04253431329966739,False
1192,19.678736242501042,42.68115774379792,61.12380029213556,2.0,100.57838463690436,0.11029040133696644,True
1193,21.720696425606377,40.8068211434214,61.25010045195605,1.0,87.95273770606795,-0.01598852793371508,False
1194,24.118359852893825,42.429227036967355,61.676303950318115,0.0,88.19258709832117,-0.07966093158391052,False
1195,24.203961792793272,44.21525815499737,61.443483270957174,0.0,92.24498636846607,-0.037408980226572464,False
1196,17.86109927836292,40.698526129048666,61.015647306748725,2.0,87.19215968190804,0.08565984768396673,True
1197,18.500012364420453,42.364557475724794,60.39912082405836,0.0,89.3826002928163,-0.033091701498088044,False
1198,23.36075441353647,44.23364876874661,60.68999736264444,0.0,88.3068048607807,-0.04693188154675165,False
1199,18.314036563537865,42.090649623118644,60.88518442404129,0.0,79.49592941376066,-0.06266910850599561,False
1200,57.82702592338352,71.87833121589526,61.12617291567072,1.0,90.48613637840715,0.07984652578944229,True
1201,59.54304054967545,74.50410224706283,60.7658336192503,0.0,89.26948326480519,0.03809247461567078,True
1202,61.40099661981148,72.31881184871503,60.54213340040782,0.0,95.08463740867647,0.0650456620007942,True
1203,60.40263990095656,74.45334226581114,60.42090065543983,0.0,90.0175230166596,0.0406385712082169,True
1204,59.35495315479156,73.45775576024835,60.19441112047224,0.0,84.96748377555326,0.03448049959529087,True
1205,59.358040063501335,72.31696690571195,60.90752464811271,1.0,88.94005911018536,0.07884259616400435,True
1206,59.33389280623138,73.56690945683998,60.29516727896485,0.0,81.58917967656907,0.03476468987563919,True
1207,59.05334614251966,73.34339678876023,60.5347371579213,0.0,85.0859810435038,0.03427048737717253,True
1208,65.43110461717609,74.4086004242502,60.84304906357785,1.0,92.44291426184763,0.08281794446952306,True
1209,61.519987277141695,72.06851233581821,60.377041345304285,0.0,88.87787750697059,0.036648224009876884,True
1210,62.7572394753397,72.96579114717932,61.23987609424935,0.0,93.51874859209788,0.0542950946116153,True
1211,60.06592911995574,72.82385328898391,61.42511153180284,1.0,81.91776951091781,0.07496680775216125,True
1212,60.73411570511753,73.98368376576062,60.785286490112306,0.0,88.76728373838172,0.03685904073610069,True
1213,59.74242363650225,71.40021434160343,60.846486346195,0.0,87.78206188632078,0.03368024333434905,True
1214,55.93114960544596,74.47315419806054,61.33871488506954,0.0,93.4497066818467,0.0542950946116153,True
1215,58.5450885209148,73.656068492951,60.71800245138267,2.0,92.25481035671153,0.13088321755712262,True
1216,57.747890021828155,70.98925318132197,60.68863304420135,0.0,92.065492167311,0.04579986104721212,True
1217,56.93903243370043,74.7842769947997,61.68324923909314,2.0,95.59015857367784,0.14189475626061188,True
1218,59.11877916134161,76.3294388387043,61.532093869356395,0.0,87.87555094693064,0.03372375101167713,True
1219,64.23170174365185,74.48663934657282,61.395775001171955,0.0,94.60698763137172,0.06141891844025782,True
1220,61.56657856270117,75.129125879129,61.56282231069705,1.0,85.00402865054319,0.07497918975638795,True
1221,64.3115767110209,73.12063597574846,60.11636063731632,0.0,84.76699765077048,0.03392492072389275,True
1222,62.62872040518098,70.50342044611668,61.78691777339655,0.0,92.00666137625898,0.04579986104721212,True
1223,63.44945622313364,70.23176395788583,61.311031058291874,0.0,82.87743645118428,0.03411270421646462,True
1224,60.16137412444799,73.38200176622965,61.62539069200287,0.0,91.08379313018307,0.04181129249137949,True
1225,63.09111425905972,72.11201141315976,61.318580889558184,0.0,89.08997269257081,0.03740029739305173,True
1226,63.58186773007673,71.62788282320669,61.15446241234008,0.0,92.85983155939553,0.04948020848774504,True
1227,61.05352177466925,72.9045615868536,60.99734539381897,0.0,88.21811239210821,0.03462789526680954,True
1228,63.409391433791946,73.92016096887424,61.3235721884431,0.0,88.55937606881533,0.03522731042591831,True
1229,63.50726438272653,70.81491572075151,60.98912604554773,1.0,90.24741631801224,0.08029746784128167,True
1230,61.36141180578672,72.31717295241583,61.58393805003256,0.0,85.43087987864074,0.03663575031763111,True
1231,60.30162412529637,75.2509020771921,60.3617716777239,0.0,85.12378389234387,0.036393752975786176,True
1232,60.26652937073326,71.36794069992962,60.88921206910286,0.0,89.7095328475604,0.03729836264198105,True
1233,62.8963682171146,74.27946426757329,62.18741162423832,0.0,87.55401228983276,0.03333541053827327,True
1234,63.46685859638403,72.24084924061492,60.856959768213805,0.0,85.8974682222965,0.035895516719226306,True
1235,61.31814375871801,73.7789345086367,61.05565813846826,2.0,87.04743111015043,0.1250505724697284,True
1236,63.04756135698961,74.59771134466015,60.738709533324965,1.0,93.60500557062602,0.088632652383144,True
1237,64.22746221830712,74.05429904606146,61.352922836442914,0.0,85.29932531541199,0.03621433919512296,True
1238,64.41553246628061,74.2959548027757,60.8218675549289,1.0,85.02445998718524,0.07453184476172359,True
1239,66.37640248342237,71.19384961779036,61.10219453259648,0.0,79.92048758085032,0.03778288449959977,True
1240,65.92078603387247,74.57994255971244,61.62443326801754,0.0,86.41524543929567,0.0326229598743919,True
1241,61.459076878739126,71.61781824666541,60.85561829059259,0.0,89.04333240055752,0.03740029739305173,True
1242,66.92428285369544,73.27277082186365,61.604305559632614,1.0,89.58856381688739,0.07984652578944229,True
1243,62.591185252463035,73.25662676682774,61.62611465778018,0.0,86.5015315422599,0.0326229598743919,True
1244,65.83945044017584,73.58194363994265,61.74747804735964,0.0,89.71388846326444,0.03729836264198105,True
